id,name,short_name,country,preferred_formation,formations_used,profile,team_style,pressing_intensity,defensive_line,tactical_styles,matches_total,wins,draws,losses,win_pct,avg_goals_scored,avg_goals_conceded,avg_possession,avg_shots,avg_shots_on_target,avg_xg_for,avg_xg_against,avg_corners,avg_yellow_cards,avg_red_cards,avg_fouls,clean_sheet_pct,btts_pct,over_25_pct,over_15_pct,fail_to_score_pct,avg_goals_scored_1h,avg_goals_conceded_1h,current_team_id,current_team_name
317,Oscar Garcia,O. Garcia,Spain,4-3-3,"{'4-3-3': 24, '5-4-1': 2, '4-1-4-1': 1, '4-2-3-1': 11, '4-3-2-1': 1}",attacking,neutral,0.5695730529151208,high,"[{""rank"": 1, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.076}, {""rank"": 2, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.07}, {""rank"": 3, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.069}, {""rank"": 4, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.066}]",39,16,12,11,41.0,1.72,1.49,55.72,13.56,5.41,1.53,1.41,4.74,1.38,0.05,10.44,23.1,64.1,61.5,97.4,15.4,1.24,0.29,122,AFC Ajax
418,Oscar Hiljemark,O. Hiljemark,Sweden,3-5-2,"{'3-4-3': 1, '3-5-2': 19, '4-4-2': 1, '5-3-2': 1, '3-4-1-2': 1, '3-4-2-1': 11}",defensive,neutral,0.35806826494251276,mid,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.263}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.233}, {""rank"": 3, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.075}, {""rank"": 4, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.048}]",36,2,13,21,5.6,0.67,1.72,40.32,9.65,2.79,0.99,1.5,3.74,2.17,0.12,13.18,16.7,38.9,44.4,58.3,58.3,0.29,0.71,72,Pisa
969,Oscar Troya Morilla,O. T. Morilla,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1519,UD Poblense
698,Oscar Villegas,O. Villegas,Bolivia,4-3-3,"{'4-3-3': 2, '4-1-4-1': 1}",defensive,neutral,,,[],3,1,1,1,33.3,1.33,0.67,,,,,,,0.67,0.33,,33.3,33.3,33.3,66.7,33.3,0.67,0.33,663,Bolivia
664,Oswald Mutapa,O. Mutapa,Zambia,4-2-3-1,"{'4-3-3': 1, '5-3-2': 1, '4-2-3-1': 3, '4-3-1-2': 1}",defensive,soft,,,[],10,4,2,4,40.0,0.8,1.0,41.67,10.33,2.67,1.12,1.25,4.0,0.67,0.0,12.33,40.0,30.0,30.0,50.0,40.0,0.22,0.22,595,Power Dynamos
52,Otto Addo,O. Addo,Ghana,4-4-2,"{'4-4-2': 1, '5-4-1': 1}",balanced,neutral,,,[],2,0,0,2,0.0,1.0,3.5,35.0,5.5,1.0,,,3.5,2.5,0.0,,0.0,100.0,100.0,100.0,0.0,0.0,1.0,495,Ghana
1362,Pablo Abdala,P. Abdala,,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,773,Deportivo La Guaira
942,Pablo Alfaro,P. Alfaro,Spain,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1391,Gimnàstic de Tarragona
519,Pablo Andres Sanchez,P. A. Sanchez,Argentina,4-3-3,"{'4-3-3': 2, '4-1-4-1': 1}",defensive,hard,,,[],3,2,1,0,66.7,1.0,0.0,58.33,13.33,5.33,1.01,1.03,3.67,3.33,0.0,10.0,100.0,0.0,0.0,33.3,33.3,1.0,0.0,746,Olimpia
1057,Pablo Correa,P. Correa,Uruguay,,{},attacking,soft,,,[],4,2,2,0,50.0,2.5,1.0,,,,,,,1.25,0.0,,50.0,50.0,50.0,75.0,25.0,1.0,0.0,1620,Nancy
703,Pablo Guede,P. Guede,Argentina,4-3-3,"{'4-3-3': 1, '4-2-3-1': 1}",defensive,neutral,,,[],2,0,1,1,0.0,0.5,1.0,,,,,,,2.5,0.0,,0.0,50.0,0.0,50.0,50.0,0.0,0.0,802,Alianza Lima
818,Pablo Hernández,P. Hernández,Spain,4-3-3,"{'4-3-3': 1, '4-1-4-1': 1}",balanced,neutral,0.8907590570459303,high,"[{""rank"": 1, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.199}, {""rank"": 2, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.132}, {""rank"": 3, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.078}, {""rank"": 4, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.068}]",80,32,21,27,40.0,1.61,1.38,53.93,14.79,5.29,2.04,1.33,5.0,2.44,0.11,15.29,23.8,61.3,53.8,76.2,25.0,0.8,0.64,1398,CD Castellón
325,Pablo Mastroeni,P. Mastroeni,USA,4-4-2,"{'3-4-3': 5, '4-4-2': 5, '5-4-1': 1, '3-4-2-1': 3, '4-2-2-2': 3, '4-2-3-1': 3}",balanced,neutral,0.32364657820331166,high,"[{""rank"": 1, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.094}, {""rank"": 2, ""code"": ""no_midfield"", ""name"": ""No Midfield Just Vibes"", ""category"": ""fan"", ""emoji"": ""🚀"", ""description"": ""Bypass midfield entirely, defend and attack direct"", ""score"": 0.076}, {""rank"": 3, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.068}, {""rank"": 4, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.064}]",44,17,6,21,38.6,1.27,1.5,51.16,14.86,4.95,1.35,1.6,4.55,2.44,0.0,13.07,15.9,59.1,54.5,75.0,27.3,1.33,0.56,279,Real Salt Lake
541,Pablo Repetto,P. Repetto,Uruguay,4-2-3-1,{'4-2-3-1': 1},balanced,hard,,,[],1,0,1,0,0.0,1.0,1.0,55.0,15.0,2.0,0.93,1.18,4.0,4.0,0.0,17.0,0.0,100.0,0.0,100.0,0.0,1.0,0.0,797,Independiente Santa Fe
811,Pacheta,Pacheta,Spain,4-3-3,"{'4-3-3': 1, '5-3-2': 1}",balanced,neutral,0.5282753224347354,mid,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.099}, {""rank"": 2, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.088}, {""rank"": 3, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.074}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.067}]",82,31,23,28,37.8,1.45,1.3,48.43,11.43,4.36,1.42,1.28,4.36,2.49,0.15,12.64,29.3,57.3,53.7,73.2,23.2,0.73,0.51,1261,Granada
1020,Paolo Bianco,P. Bianco,Italy,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1286,Monza
277,Paolo Sammarco,P. Sammarco,Italy,3-5-2,"{'3-5-2': 25, '5-3-2': 1, '3-1-4-2': 2, '3-4-2-1': 4, '3-5-1-1': 2}",defensive,neutral,0.5156539426326852,low,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.221}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.166}, {""rank"": 3, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.113}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.074}]",36,3,12,21,8.3,0.67,1.58,41.35,11.09,3.68,0.95,1.2,3.82,2.08,0.08,15.68,19.4,47.2,52.8,66.7,52.8,0.42,0.67,76,Hellas Verona
278,Paolo Vanoli,P. Vanoli,Italy,4-3-3,"{'3-5-2': 8, '4-3-3': 11, '4-4-2': 2, '3-1-4-2': 1, '3-4-1-2': 1, '3-4-2-1': 3, '3-5-1-1': 3, '4-1-4-1': 3, '4-2-3-1': 1, '4-3-2-1': 1}",balanced,neutral,0.3121351591301662,mid,"[{""rank"": 1, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.07}, {""rank"": 2, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.065}, {""rank"": 3, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.06}, {""rank"": 4, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.055}]",35,8,13,14,22.9,1.11,1.37,51.54,13.0,3.57,1.46,1.28,4.43,2.26,0.13,12.37,22.9,62.9,54.3,71.4,25.7,0.57,0.43,68,Fiorentina
112,Pape Thiaw,P. Thiaw,Senegal,4-3-3,"{'4-3-3': 5, '3-4-2-1': 1, '4-1-4-1': 1, '4-2-3-1': 1}",attacking,neutral,,,[],9,7,2,0,77.8,1.89,0.33,59.0,12.0,6.0,,,7.0,1.56,0.11,,66.7,33.3,44.4,66.7,11.1,0.78,0.11,486,Senegal
337,Pascal Jansen,P. Jansen,Netherlands,4-2-3-1,"{'4-3-3': 1, '4-4-2': 2, '4-2-3-1': 21, '4-4-1-1': 1}",balanced,neutral,0.5254321736951798,mid,"[{""rank"": 1, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.083}, {""rank"": 2, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.07}, {""rank"": 3, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.07}, {""rank"": 4, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.069}]",49,23,9,17,46.9,1.53,1.35,54.67,12.31,4.61,1.43,1.31,4.69,1.73,0.0,11.88,26.5,53.1,55.1,71.4,26.5,0.91,0.73,301,New York City FC
1155,Pascal Pouthier,P. Pouthier,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1794,Les Bleuets Le Pertre Brielles
1206,Pascal Reinhardt,P. Reinhardt,Germany,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1842,SG Sonnenhof Großaspach
1034,Pasquale Fazio,P. Fazio,Italy,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1599,Ternana
340,Pat Noonan,P. Noonan,USA,3-4-1-2,"{'3-5-2': 6, '4-4-2': 1, '5-4-1': 1, '3-4-1-2': 10, '3-4-2-1': 3, '4-2-3-1': 1, '4-4-1-1': 1}",balanced,hard,0.3593499744990446,mid,"[{""rank"": 1, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.083}, {""rank"": 2, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.075}, {""rank"": 3, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.064}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.061}]",48,25,8,15,52.1,1.54,1.5,48.75,13.5,5.42,1.37,1.54,4.48,2.1,0.3,10.65,29.2,52.1,54.2,68.8,20.8,0.7,1.0,276,FC Cincinnati
543,Patrice Beaumelle,P. Beaumelle,France,4-2-3-1,"{'4-3-3': 1, '4-1-4-1': 3, '4-2-3-1': 8}",balanced,neutral,0.38647173849499095,mid,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.162}, {""rank"": 2, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.153}, {""rank"": 3, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.074}, {""rank"": 4, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.073}]",41,25,11,5,61.0,1.68,0.46,44.57,11.0,3.71,1.23,0.95,4.0,1.55,0.0,15.29,63.4,26.8,39.0,61.0,22.0,0.82,0.28,591,Espérance Tunis
68,Patrice Neveu,P. Neveu,France,3-4-3,{'3-4-3': 2},balanced,soft,,,[],2,1,1,0,50.0,1.5,1.0,,,,,,,0.0,0.0,,50.0,50.0,50.0,50.0,0.0,1.0,0.0,694,Togo
1221,Patrick Hinze,P. Hinze,Germany,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1856,RSV Eintracht 1949 e.V.
276,Patrick Rahmen,P. Rahmen,Switzerland,4-2-3-1,"{'3-4-3': 2, '3-5-2': 2, '4-3-3': 1, '4-4-2': 2, '5-3-2': 1, '3-1-4-2': 5, '3-4-1-2': 4, '3-4-2-1': 4, '4-2-3-1': 12}",balanced,hard,0.6124210330643809,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.165}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.101}, {""rank"": 3, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.064}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.058}]",34,4,7,23,11.8,1.12,2.68,43.41,11.41,4.0,1.23,2.31,3.38,3.05,0.2,12.97,0.0,67.6,76.5,97.1,32.4,0.55,1.0,253,FC Winterthur
1056,Patrick Videira,P. Videira,France,,{},balanced,soft,,,[],5,1,3,1,20.0,1.0,1.4,46.0,7.0,1.0,,,4.0,0.8,0.2,11.0,20.0,60.0,60.0,80.0,40.0,0.6,0.8,1619,Le Mans
880,Paul Cook,P. Cook,England,,{},defensive,hard,,,[],3,1,0,2,33.3,0.67,1.33,,,,,,,2.33,0.33,,33.3,33.3,33.3,66.7,33.3,0.33,0.67,1434,Chesterfield
178,Paul Heckingbottom,P. Heckingbottom,England,3-5-2,"{'3-4-3': 1, '3-5-2': 15, '4-4-2': 3, '5-3-2': 7, '3-1-4-2': 9, '3-4-1-2': 5, '3-4-2-1': 3, '3-5-1-1': 1, '4-2-3-1': 1}",balanced,neutral,0.519147988527843,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.117}, {""rank"": 2, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.077}, {""rank"": 3, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.066}, {""rank"": 4, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.061}]",48,16,15,17,33.3,1.19,1.31,45.62,10.69,3.53,1.1,1.45,4.31,1.68,0.1,10.24,20.8,56.2,45.8,77.1,27.1,0.55,0.71,214,Preston North End
91,Paulo Duarte,P. Duarte,Portugal,4-2-3-1,"{'3-4-3': 1, '4-2-3-1': 1}",balanced,soft,,,[],2,0,1,1,0.0,1.0,1.5,,,,,,,0.0,0.0,,0.0,50.0,50.0,50.0,50.0,0.0,1.0,693,Guinea
762,Paulo Eduardo Eduardo Silva,P. E. E. Silva,Brazil,3-4-1-2,"{'4-3-3': 1, '3-4-1-2': 1}",attacking,hard,,,[],2,1,0,1,50.0,2.0,1.5,,,,,,,3.0,0.0,,0.0,50.0,50.0,50.0,50.0,0.5,0.5,818,Gazin Porto Velho
380,Paulo Fonseca,P. Fonseca,Portugal,4-2-3-1,"{'3-5-2': 1, '4-3-3': 8, '5-3-2': 1, '3-4-1-2': 1, '3-4-2-1': 4, '4-1-4-1': 1, '4-2-3-1': 22, '4-3-1-2': 3}",balanced,neutral,0.5033577964143917,mid,"[{""rank"": 1, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.062}, {""rank"": 2, ""code"": ""heritage"", ""name"": ""Heritage Football"", ""category"": ""fan"", ""emoji"": ""🪨"", ""description"": ""Old-school physical, long balls and grit"", ""score"": 0.061}, {""rank"": 3, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.06}, {""rank"": 4, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.053}]",45,27,8,10,60.0,1.69,0.96,56.67,12.56,4.79,1.56,1.19,5.09,1.74,0.11,12.67,48.9,44.4,48.9,68.9,15.6,0.78,0.41,100,Olympique Lyonnais
745,Paulo Henrique Marques,P. H. Marques,Brazil,4-3-3,{'4-3-3': 1},defensive,hard,,,[],1,0,0,1,0.0,0.0,1.0,,,,,,,5.0,2.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,897,São Luiz
780,Paulo Kobayashi,P. Kobayashi,Brazil,4-3-3,{'4-3-3': 2},balanced,soft,,,[],2,1,0,1,50.0,1.5,1.0,,,,,,,1.5,0.0,,0.0,50.0,50.0,50.0,50.0,1.0,0.5,811,Manauara EC
755,Paulo Massaro,P. Massaro,,5-2-3,{'5-2-3': 2},attacking,hard,,,[],2,1,0,1,50.0,3.5,3.5,,,,,,,3.5,0.0,,0.0,100.0,100.0,100.0,0.0,0.5,0.5,827,Operário-MS
736,Paulo Morgado,P. Morgado,Portugal,5-3-2,{'5-3-2': 1},defensive,soft,,,[],1,0,0,1,0.0,0.0,3.0,,,,,,,1.0,0.0,,0.0,0.0,100.0,100.0,100.0,0.0,2.0,891,GAS
140,Paulo Pezzolano,P. Pezzolano,Uruguay,4-2-3-1,"{'3-5-2': 4, '4-4-2': 7, '5-3-2': 1, '3-1-4-2': 1, '3-4-1-2': 2, '3-4-2-1': 3, '4-1-4-1': 1, '4-2-2-2': 2, '4-2-3-1': 8, '4-3-1-2': 4, '4-4-1-1': 2}",balanced,neutral,0.700232895550711,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.062}, {""rank"": 2, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.057}, {""rank"": 3, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.054}, {""rank"": 4, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.052}]",52,15,16,21,28.8,1.12,1.38,51.5,13.88,4.73,1.45,1.13,5.77,2.31,0.0,15.31,19.2,59.6,44.2,75.0,26.9,0.38,0.62,161,Internacional
1368,Paulo Roberto dos Santos,P. R. d. Santos,Brazil,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,820,Manaus
689,Paul Put,P. Put,Belgium,4-4-1-1,"{'4-2-3-1': 1, '4-4-1-1': 2}",balanced,hard,,,[],3,0,1,2,0.0,1.0,2.33,,,,,,,2.0,0.33,,0.0,100.0,66.7,100.0,0.0,0.0,1.0,653,Uganda
889,Paul Warne,P. Warne,England,,{},attacking,neutral,,,[],4,2,1,1,50.0,1.75,1.5,,,,,,,2.25,0.0,,0.0,75.0,50.0,100.0,25.0,0.75,0.5,1256,Milton Keynes Dons
33,Pau Quesada,P. Quesada,Spain,4-3-3,"{'4-3-3': 17, '4-4-2': 1, '5-4-1': 1, '4-2-3-1': 7}",attacking,soft,0.5320051330276947,high,"[{""rank"": 1, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.163}, {""rank"": 2, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.102}, {""rank"": 3, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.097}, {""rank"": 4, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.088}]",26,19,3,4,73.1,2.15,0.69,59.33,15.11,5.44,,,4.67,1.43,0.0,8.33,61.5,26.9,65.4,80.8,15.4,1.14,0.29,926,Real Madrid
1225,Pavel Dotchev,P. Dotchev,Bulgaria,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1860,SSV Ulm 1846
1354,Pavel Hapal,P. Hapal,Czechia,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,405,SK Sigma Olomouc
1178,Paweł Młynarczyk,P. Młynarczyk,Poland,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1819,Resovia Rzeszów
208,Pedro Caixinha,Pedro Caixinha,Portugal,4-2-3-1,"{'3-5-2': 1, '4-3-3': 3, '4-4-2': 3, '5-4-1': 1, '3-2-4-1': 1, '3-4-2-1': 3, '4-1-3-2': 1, '4-1-4-1': 5, '4-2-3-1': 11, '4-4-1-1': 6}",balanced,neutral,0.5202666030770743,low,"[{""rank"": 1, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.121}, {""rank"": 2, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.098}, {""rank"": 3, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.068}, {""rank"": 4, ""code"": ""overload_isolate"", ""name"": ""Overload-to-Isolate"", ""category"": ""possession"", ""emoji"": ""⚖"", ""description"": ""Crowd one side to free the other wing"", ""score"": 0.058}]",38,12,10,16,31.6,1.5,1.74,49.44,13.0,4.21,1.37,1.29,4.65,2.06,0.22,12.15,7.9,81.6,68.4,89.5,13.2,0.67,0.83,306,FC Juárez
